0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
mls_number,Lot area,Zoning,Use of property,Building style,Year built,Fireplace/Stove,Number of units,Residential units,Main unit,Potential gross revenue,Additional features,Building area,Parking,Available area,Type of business,Pool,Type of operation,Residential unit,Intergenerational
20759865,"4,214 sqft", ,Residential only,Detached,1915, ,Residential (3),"1 x 2 ½,  1 x 4 ½,  1 x 6 ½","4 Rooms, 2 Bedrooms, 1 Bath/powder room","$22,320", ,"1,196 sqft",Driveway (3), , , , , , 
20760056,"2,952 sqft", ,Residential only,Detached,1954, ,Residential (2),2 x 4 ½,"4 Rooms, 2 Bedrooms, 1 Bath/powder room","$17,160",Basement 6 feet or +, ,Driveway (2), , , , , , 
20761018,"1,106 sqft", ,Residential only,Attached,"1900, Century", ,Residential (3),"2 x 3 ½,  1 x 4 ½","4 Rooms, 2 Bedrooms, 1 Bath/powder room","$21,780", ,"2,076 sqft", , , , , , , 
20761675,"861,181 sqft", , , ,Unknown age,"Wood fireplace, Wood stove", , , , ,Basement 6 feet or +, ,"Carport (2), Driveway (20), Garage (2)", , , , , , 
20761679,"2,744,795 sqft", , , ,1976,"Wood fireplace, Wood stove", , , , ,Basement 6 feet or +, ,"Driveway (10), Garage (1)", , , , , , 
20761723, , ,Residential only,Detached,Unknown age, ,Residential (2),"1 x 3 ½,  1 x 5 ½","5 Rooms, 2 Bedrooms, 2 Bath/powder rooms","$12,600", , ,Driveway (2), , , , , , 
20762806, , ,Residential only,Detached,"Under construction, New", ,Residential (9),9 x 4 ½,"4 Rooms, 2 Bedrooms, 1 Bath/powder room","$438,480", , , , , , , , , 
20764421,"32,311 sqft",Residential, , , , , , , , , , , , , , , , , 
20768495,"3,993 sqft", ,Residential only,Detached,"1909, Century", ,Residential (2),2 x 5 ½,"5 Rooms, 2 Bedrooms, 1 Bath/powder room","$5,400", ,756 sqft,Driveway (4), , , , , , 
20769098,"2,221,560 sqft","Agricultural, Residential, Resort", , , , , , , , , , , , , , , , , 
20769410,"3,620 sqft", ,Residential only,Detached,1935, ,Residential (2),2 x 4 ½,"4 Rooms, 2 Bedrooms, 1 Bath/powder room","$11,280", ,700 sqft, , , , , , , 
20770112,"3,855,060 sqft",Residential, , , , , , , , , , , , , , , , , 
20773056,"274,824 sqft",Other, , , , , , , , , , , , , , , , , 
20776903,"3,589 sqft", ,Residential only,Semi-detached,1962, ,Residential (2),"1 x 6 ½,  1 x 8 ½","8 Rooms, 3 Bedrooms, 2 Bath/powder rooms","$28,620", ,"2,401 sqft","Driveway (2), Garage (2)", , , , , , 
20778863,"93,602 sqft", ,Residential only,Detached,1988, ,Residential (7),7 x Other, ,"$36,060",Basement 6 feet or +, , , , , , , , 
20779335,"39,803 sqft",Residential, , , , , , , , , , , , , , , , , 
20779758,"1,426,731 sqft", , , ,Unknown age,Wood stove, , , , ,"Waterfront, Basement 6 feet or +", ,"Driveway (10), Garage (1)", , ,Heated, , , 
20782023,"5,400 sqft","Commercial, Residential", , , , , , , , , , , , , , , , , 
20785698,"51,265 sqft",Residential, , , , , , , , , , , , , , , , , 
20786245,"3,704 sqft",Residential, , , , , , , , , , , , , , , , , 
20786598,"58,507 sqft",Residential, , , , , , , , , , , , , , , , , 
20790285,"43,410 sqft","Residential, Resort", , , , , , , , , , , , , , , , , 
20791536,"30,257 sqft",Residential, , , , , , , , , , , , , , , , , 
20791834,"922,140 sqft",Residential, , , , , , , , , , , , , , , , , 
20792058,"7,594 sqft",Residential, , , , , , , , , , , , , , , , , 
20792463,"5,000 sqft", ,Residential and commercial,Detached,1962, ,"Residential (1), Commercial (3)", ,"5 Rooms, 3 Bedrooms, 1 Bath/powder room","$32,880",Basement 6 feet or +,"1,228 sqft",Driveway (11),"From 1 sqft to 1,748 sqft", , , ,1 x 5 ½, 
20793184,"47,824 sqft","Agricultural, Commercial, Residential", , , , , , , , , , , , , , , , , 
20795362,"2,018 sqft", ,Residential only,Detached,1950, ,Residential (2),2 x 4 ½,"4 Rooms, 2 Bedrooms, 1 Bath/powder room","$15,300", , , , , , , , , 
20798617,"31,672 sqft", ,Commercial and residential, ,1940, ,Industrial (1), , , , ,"1,934 sqft", ,1 sqft, , , , , 
20799259, , ,Offices only, ,1993, ,Office (1), , , , , , ,"1,102 sqft", , , , , 
20799970,"3,001 sqft", ,Residential only,Semi-detached,1963, ,Residential (4),"2 x 3 ½,  1 x 4 ½,  1 x 6 ½","3 Rooms, 1 Bedroom, 1 Bath/powder room","$38,556",Basement 6 feet or +, ,"Driveway (1), Garage (1)", , , , , , 
20800939,"33,303 sqft","Commercial, Residential", , , , , , , , , , , , , , , , , 
20801022,"9,763 sqft", ,Residential only,Detached,Unknown age, ,Residential (5),"1 x 1 ½,  1 x 2 ½,  1 x 3 ½,  2 x 4 ½","4 Rooms, 2 Bedrooms, 1 Bath/powder room","$19,740", ,899 sqft,Garage (1), , , , , , 
20801492,"40,000 sqft",Residential, , , , , , , , , , , , , , , , , 
20801543,"18,362 sqft", ,Residential only,Detached,Unknown age, ,Residential (3),"2 x 6 ½,  1 x 8 ½","8 Rooms, 3 Bedrooms, 1 Bath/powder room","$8,400", ,"1,854 sqft", , , , , , , 
20802159,"3,164 sqft", ,Residential only,Semi-detached,1910, ,Residential (5),"4 x 4 ½,  1 x 5 ½","5 Rooms, 3 Bedrooms, 1 Bath/powder room","$43,824", , ,Driveway (2), , , , , , 
20802407,"217,349 sqft",Residential, , , , , , , , , , , , , , , , , 
20803244,"2,037 sqft", ,Residential only,Attached,1962, ,Residential (3),"1 x 3 ½,  1 x 4 ½,  1 x 5 ½","5 Rooms, 3 Bedrooms, 2 Bath/powder rooms","$13,200",Basement 6 feet or +, , , , , , , , 
20804074,"66,300 sqft",Residential, , , , , , , , , , , , , , , , , 
20804324,"3,420 sqft", ,Residential only,Semi-detached,1987, ,Residential (2),2 x 4 ½,"4 Rooms, 2 Bedrooms, 1 Bath/powder room","$17,340", ,900 sqft,Driveway (5), , , , , , 
20805532,"126,273 sqft",Residential, , , , , , , , , , , , , , , , , 
20816992,"2,164 sqft", ,Commercial and residential, ,1950, ,"Residential (1), Commercial (2)", , , , , , ,"From 1,100 sqft to 2,500 sqft",Restaurant, , , , 
20819997,"4,319 sqft", ,Residential only,Detached,1952, ,Residential (3),"2 x 3 ½,  1 x 6 ½","6 Rooms, 3 Bedrooms, 1 Bath/powder room","$20,520",Basement 6 feet or +, ,Driveway (2), , , , , , 
20820179,"8,125 sqft", ,Residential only,Detached,1964, ,Residential (4),"1 x 1 ½,  1 x 2 ½,  2 x 5 ½","5 Rooms, 3 Bedrooms, 1 Bath/powder room","$24,960", , ,Driveway (6), , , , , , 
20820302,"3,799 sqft", ,Residential only,Semi-detached,1940, ,Residential (2),"1 x 7 ½,  1 x 8 ½","8 Rooms, 2 Bedrooms, 1 Bath/powder room","$43,800",Basement 6 feet or +,"2,627 sqft","Driveway (3), Garage (2)", , , , , , 
20820451,"155,032 sqft",Residential, , , , , , , , , , , , , , , , , 
20821757,"27,574 sqft",Residential, , , , , , , , , , , , , , , , , 
20822909,"60,000 sqft",Residential, , , , , , , , , , , , , , , , , 
20823734,"921,729 sqft",Residential, , , , , , , , , , , , , , , , , 
20825392,"51,004 sqft",Residential, , , , , , , , , , , , , , , , , 
20825419,"13,251 sqft", ,Commercial and residential, ,"1915, Century", ,"Residential (1), Commercial (1)", , , , , , ,"1,358 sqft",Other, , , , 
20825472,"3,443,563 sqft",Agricultural, , , , , , , , , , , , , , , , , 
20825597,"1,514 sqft", ,Commercial and residential, ,1925, ,"Residential (1), Commercial (1)", , , , , , ,3 sqft,Other, , , , 
20828672,"2,125 sqft", ,Residential only,Attached,1920, ,Residential (2),2 x 5 ½,"5 Rooms, 2 Bedrooms, 1 Bath/powder room","$20,160", , , , , , , , , 
20829498,"4,800 sqft", ,Residential only,Detached,1961, ,Residential (3),"2 x 3 ½,  1 x 8 ½","8 Rooms, 4 Bedrooms, 2 Bath/powder rooms","$16,140",Basement 6 feet or +, ,"Driveway (2), Garage (1)", , ,Above-ground, , , 
20831605,"89,340 sqft",Residential, , , , , , , , , , , , , , , , , 
20832081,"26,981 sqft","Commercial, Residential", , , , , , , , , , , , , , , , , 
20832435, , ,Residential only,Semi-detached,2017, ,Residential (3),3 x 4 ½,"4 Rooms, 2 Bedrooms, 1 Bath/powder room","$37,800", , ,Driveway (3), , , , , , 
20832875,"188,615 sqft", , , ,1880, , , , , ,Basement 6 feet or +, , , , , , , , 
20834219,"49,612 sqft",Residential, , , , , , , , , , , , , , , , , 
20834769,"2,911,204 sqft", , , ,Unknown age, , , , , ,Basement 6 feet or +, ,"Driveway (6), Garage (1)", , , , , , 
20838343,"260,215 sqft",Residential, , , , , , , , , , , , , , , , , 
20838945,"2,471 sqft", ,Residential and commercial,Attached,1931, ,"Residential (1), Commercial (2)", ,"5 Rooms, 3 Bedrooms, 1 Bath/powder room","$27,696",Basement 6 feet or +, ,Driveway (4),"From 800 sqft to 1,800 sqft", , , ,1 x 5 ½, 
20840703,"10,000,000 sqft",Agricultural, , , , , , , , , , , , , , , , , 
20841383,"11,575 sqft", ,Residential only,Detached,1986,"Wood fireplace, Wood stove",Residential (2),"1 x 6 ½,  1 x 9 ½","9 Rooms, 2 Bedrooms, 1 Bath/powder room","$25,200",Basement 6 feet or +, ,Driveway (3), , , , , , 
20842524,"145,939 sqft",Residential, , , , , , , , , , , , , , , , , 
20844083,"18,384 sqft", ,Seniors' residence,Detached,1984, ,Residential (34), , ,"$492,120", , ,Driveway (3), , , , , , 
20845369,"3,244 sqft", ,Residential and commercial,Attached,1923, ,"Residential (2), Commercial (2)",2 x 5 ½,"5 Rooms, 3 Bedrooms, 1 Bath/powder room","$42,000",Basement 6 feet or +,"1,647 sqft", ,"From 750 sqft to 1,600 sqft", , , , , 
20848231,"7,637 sqft", ,Residential only,Detached,2008, ,Residential (3),3 x 5 ½,"5 Rooms, 3 Bedrooms, 1 Bath/powder room","$32,688", , , , , , , , , 
20848601,"11,133 sqft", ,Residential only,Detached,Unknown age, ,Residential (3),"1 x 3 ½,  2 x 4 ½","3 Rooms, 1 Bedroom, 1 Bath/powder room","$13,668", , , , , , , , , 
20850137,"7,187,400 sqft",Other, , , , , , , , , , , , , , , , , 
20852616,"236,676 sqft",Residential, , , , , , , , , , , , , , , , , 
20853627,"39,803 sqft",Residential, , , , , , , , , , , , , , , , , 
20857126,"15,191 sqft",Residential, , , , , , , , , , , , , , , , , 
20857771,"17,557 sqft",Residential, , , , , , , , , , , , , , , , , 
20859698,"8,510 sqft",Residential, , , , , , , , , , , , , , , , , 
20861774,"4,475 sqft", ,Residential only,Detached,1944,Wood stove,Residential (2),2 x 4 ½,"4 Rooms, 2 Bedrooms, 1 Bath/powder room","$11,640",Basement 6 feet or +, , , , , , , , 
20862823, , , , , , , , , , , , , , ,Department store, , , , 
20864014,"52,540 sqft",Residential, , , , , , , , , , , , , , , , , 
20868121,"73,244 sqft",Residential, , , , , , , , , , , , , , , , , 
20868189,"6,836 sqft", ,Residential only,Detached,1940, ,Residential (2),2 x 4 ½,"4 Rooms, 2 Bedrooms, 1 Bath/powder room","$9,060", , ,Driveway (4), , , , , , 
20869676,"9,963 sqft",Residential, , , , , , , , , , , , , , , , , 
20870437,"2,906 sqft", ,Residential only,Attached,1930, ,Residential (4),"1 x 2 ½,  1 x 3 ½,  2 x 4 ½","2 Rooms, 1 Bath/powder room","$29,880", , ,Driveway (3), , , , , , 
20870528,"6,000 sqft", ,Residential only,Detached,1965, ,Residential (6),"4 x 4 ½,  2 x 6 ½","6 Rooms, 3 Bedrooms, 2 Bath/powder rooms","$51,840", , ,Driveway (6), , , , , , 
20872793,"8,702 sqft", ,Commercial only, ,1968, ,"Residential (2), Commercial (3)", , , , , , ,"From 1,400 sqft to 8,400 sqft",Other, , , , 
20875865,"3,596 sqft", ,Residential only,Detached,1935, ,Residential (2),"1 x 5 ½,  1 x 7 ½","5 Rooms, 2 Bedrooms, 1 Bath/powder room",$1,Basement 6 feet or +,"1,139 sqft",Driveway (4), , , , , , 
20878528,"8,394 sqft", ,Residential and commercial,Detached,1900, ,"Residential (6), Commercial (1)","5 x 5 ½,  1 x 6 ½","5 Rooms, 3 Bedrooms, 1 Bath/powder room","$49,260", ,"1,513 sqft",Driveway (10),"1,513 sqft", , , , , 
20883592,"4,573,800 sqft",Other, , , , , , , , , , , , , , , , , 
20883945, , ,Residential only,Detached,"To be built, New", ,Residential (12),"6 x 6 ½,  6 x 7 ½","7 Rooms, 3 Bedrooms, 1 Bath/powder room","$156,240", , , , , , , , , 
20884679,"677,588 sqft",Residential, , , , , , , , , , , , , , , , , 
20886600,"5,813 sqft",Residential, , , , , , , , , , , , , , , , , 
20887441,"24,252 sqft",Residential, , , , , , , , , , , , , , , , , 
20888598,"3,750 sqft", ,Residential only,Detached,1954, ,Residential (2),2 x 5 ½,"5 Rooms, 3 Bedrooms, 1 Bath/powder room","$17,700",Basement 6 feet or +,"1,083 sqft","Driveway (3), Garage (1)", , , , , , 
20889618,"18,416 sqft",Residential, , , , , , , , , , , , , , , , , 
20890800,"49,894 sqft",Residential, , , , , , , , , , , , , , , , , 
20891283,"42,220 sqft",Residential, , , , , , , , , , , , , , , , , 
20891405,"52,257 sqft", , , ,2004, , , , , ,"Waterfront, Non-navigable body of water, Basement 6 feet or +", ,Driveway (10), , ,Above-ground, , , 
20892402,"125,017 sqft",Residential, , , , , , , , , , , , , , , , , 
20892409,"37,211 sqft", ,Residential only,Detached,1910,Wood fireplace,Residential (2),"1 x 4 ½,  1 x 6 ½","6 Rooms, 3 Bedrooms, 1 Bath/powder room","$5,520","Access to waterfront, Basement 6 feet or +", ,"Driveway (4), Garage (1)", , , , , , 
20892709,"2,324 sqft", ,Residential only,Attached,1967, ,Residential (3),"1 x 3 ½,  2 x 5 ½","5 Rooms, 3 Bedrooms, 1 Bath/powder room","$3,400", , ,Garage (2), , , , , , 
20893280,"7,806 sqft", ,Commercial only, ,1960, ,Commercial (1), , , , , , ,"1,000 sqft",Daycare centre, , , , 
20893371,"5,642 sqft", ,Residential only,Semi-detached,1978, ,Residential (3),"1 x 4 ½,  2 x 5 ½","4 Rooms, 2 Bedrooms, 1 Bath/powder room","$33,120",Basement 6 feet or +,"1,135 sqft", , , , , , , 
20895027,"65,450 sqft",Residential, , , , , , , , , , , , , , , , , 
20895266,"5,000 sqft", ,Commercial and residential, ,Unknown age, ,"Residential (1), Commercial (1)", , , , ,"1,272 sqft", ,"1,272 sqft", , , , , 
20895508,"74,052 sqft","Residential, Resort", , , , , , , , , , , , , , , , , 
20896104, , ,Residential only,Semi-detached,1972, ,Residential (8),8 x 4 ½,"4 Rooms, 2 Bedrooms, 1 Bath/powder room","$62,220", , ,Driveway (6), , , , , , 
20896222,"5,000 sqft", ,Commercial and residential, ,Unknown age, ,Commercial (1), , , , ,"1,650 sqft", ,800 sqft,Convenience store, , , , 
20896590, , ,Residential only,Detached,1951, ,Residential (4),"2 x 3 ½,  2 x 4 ½","3 Rooms, 1 Bedroom, 1 Bath/powder room","$20,940", , ,Driveway (4), , , , , , 
20898663,"43,880 sqft",Residential, , , , , , , , , , , , , , , , , 
20899342,"7,897 sqft",Residential, , , , , , , , , , , , , , , , , 
20900419,"7,879 sqft",Residential, , , , , , , , , , , , , , , , , 
20900599,"85,948 sqft", ,Residential only,Detached,2012, ,Residential (2),2 x 7 ½,"7 Rooms, 3 Bedrooms, 1 Bath/powder room","$26,400", , , , , , , , , 
20901361,"31,448 sqft","Agricultural, Residential", , , , , , , , , , , , , , , , , 
20901937,"51,434 sqft",Other, , , , , , , , , , , , , , , , , 
20902645,"5,132 sqft",Residential, , , , , , , , , , , , , , , , , 
20904110,"17,369 sqft", ,Commercial only, ,2006, ,Commercial (1), , , , ,"2,789 sqft", ,"2,789 sqft",Other, , , , 
20904266,1 sqft,Residential, , , , , , , , , , , , , , , , , 
20905841,"27,246 sqft", ,Residential and commercial,Detached,Unknown age, ,Residential (3),"1 x 1 ½,  1 x 4 ½,  1 x 9 ½","9 Rooms, 4 Bedrooms, 1 Bath/powder room","$22,800",Basement 6 feet or +, ,"Driveway (6), Garage (2)", , , , , , 
20908543,"61,191 sqft",Residential, , , , , , , , , , , , , , , , , 
20908583,"256,133 sqft",Residential, , , , , , , , , , , , , , , , , 
20911493,"53,138 sqft",Residential, , , , , , , , , , , , , , , , , 
20912643,"86,499 sqft",Residential, , , , , , , , , , , , , , , , , 
20913227,"3,500 sqft", ,Residential only,Detached,1930, ,Residential (2),"1 x 6 ½, 1 x 10 ½","10 Rooms, 3 Bedrooms, 2 Bath/powder rooms","$16,200",Basement 6 feet or +,"1,050 sqft","Driveway (1), Garage (1)", , , , , , 
20913823,"159,886 sqft", , , ,1963, , , , , , , ,Driveway (6), , , , , , 
20913828,"3,496 sqft", ,Residential only,Semi-detached,1967, ,Residential (2),2 x 5 ½,"5 Rooms, 3 Bedrooms, 1 Bath/powder room","$3,200", ,"2,830 sqft", , , , , , , 
20914835,"10,971 sqft", ,Commercial and office space, ,1973, ,Office (1), , , , ,"5,219 sqft", ,"5,219 sqft",Other, , , , 
20916045,"167,863 sqft",Residential, , , , , , , , , , , , , , , , , 
20919416, , , , , , , , , , , , , , ,"Bar, Video lottery, Reception hall, Parking lot", , , , 
20919903,"4,376 sqft", ,Residential only,Detached,1904, ,Residential (2),2 x 5 ½,"5 Rooms, 3 Bedrooms, 1 Bath/powder room","$11,760", , ,Driveway (2), , , , , , 
20920016,"5,000 sqft", ,Residential only,Detached,1954, ,Residential (5),"4 x 4 ½,  1 x 8 ½","8 Rooms, 3 Bedrooms, 2 Bath/powder rooms","$41,400",Basement 6 feet or +, ,Driveway (7), , , , , , 
20920082,"29,963 sqft",Residential, , , , , , , , , , , , , , , , , 
20921078,706 sqft, ,Residential only,Detached,1933, ,Residential (2),"1 x 4 ½,  1 x Other","12 Rooms, 4 Bedrooms, 2 Bath/powder rooms","$22,200",Basement 6 feet or +,900 sqft,Driveway (2), , , , , , 
20921169,"224,213 sqft","Commercial, Residential", , , , , , , , , , , , , , , , , 
20921432,"54,051 sqft",Residential, , , , , , , , , , , , , , , , , 
20922992,"4,881 sqft", ,Residential only,Detached,2004,Wood fireplace,Residential (3),3 x 4 ½,"4 Rooms, 2 Bedrooms, 1 Bath/powder room","$31,440",Basement 6 feet or +, ,Driveway (4), , , , , , 
20925653,"15,789 sqft",Residential, , , , , , , , , , , , , , , , , 
20925838,"125,669 sqft",Residential, , , , , , , , , , , , , , , , , 
20925937,"62,836 sqft",Commercial, , , , , , , , , , , , , , , , , 
20929497,"6,253 sqft", ,Residential only,Detached,1969, ,Residential (3),"1 x 3 ½,  1 x 4 ½,  1 x 5 ½","5 Rooms, 3 Bedrooms, 1 Bath/powder room","$28,680",Basement 6 feet or +, ,Driveway (4), , , , , , 
20930228,"29,238 sqft", ,Commercial only, ,1998, ,Commercial (1), , , , ,"18,837 sqft", ,"18,837 sqft","Motel, Hotel, Bed and breakfast, Inn, Seniors' residence", , , , 
20930653,"5,790 sqft", ,Residential only,Semi-detached,1979, ,Residential (5),"1 x 3 ½,  2 x 4 ½,  1 x 5 ½,  1 x 8 ½","8 Rooms, 3 Bedrooms, 3 Bath/powder rooms","$59,100", , ,"Driveway (3), Garage (2)", , , , , , 
20932446,"9,945 sqft",Residential, , , , , , , , , , , , , , , , , 
20934731,"1,658 sqft", ,Commercial and office space, ,1948, ,Commercial (5), , , , , , ,From 3 sqft to 15 sqft, , , , , 
20938038, , , , , , , , , , , , , , ,Restaurant, , , , 
20938151,"118,306 sqft",Residential, , , , , , , , , , , , , , , , , 
20945260,"7,639,600 sqft", ,Commercial and residential, ,1981, ,Commercial (1), , , , ,"1,350 sqft", ,"7,671,324 sqft",Other, , , , 
20945305,"4,300 sqft", ,Residential only,Detached,Unknown age, ,Residential (3),3 x 4 ½,"4 Rooms, 1 Bedroom, 1 Bath/powder room","$26,880", ,"1,125 sqft","Driveway (4), Garage (1)", , , , , , 
20945712,"107,951 sqft",Residential, , , , , , , , , , , , , , , , , 
20946394,"3,348 sqft", ,Residential only,Semi-detached,1947, ,Residential (2),"1 x 4 ½,  1 x 6 ½","6 Rooms, 2 Bedrooms, 1 Bath/powder room","$16,440",Basement 6 feet or +, ,Driveway (2), , , , , , 
20947648,"4,014,935 sqft",Agricultural, , , , , , , , , , , , , , , , , 
20948846,"9,967 sqft", ,Residential only,Semi-detached,1952, ,Residential (2),2 x 7 ½,"7 Rooms, 2 Bedrooms, 1 Bath/powder room","$19,860",Basement 6 feet or +, ,Driveway (6), , , , , , 
20949682,"44,862 sqft",Residential, , , , , , , , , , , , , , , , , 
20950284,"109,831 sqft",Residential, , , , , , , , , , , , , , , , , 
20951152,"8,008 sqft","Commercial, Residential", , , , , , , , , , , , , , , , , 
20951880,"8,564 sqft", ,Residential only,Semi-detached,1975, ,Residential (8),8 x 5 ½,"5 Rooms, 3 Bedrooms, 1 Bath/powder room","$70,320",Basement 6 feet or +, ,Driveway (8), , , , , , 
20952449,"40,918 sqft",Residential, , , , , , , , , , , , , , , , , 
20952594,"10,028 sqft",Residential, , , , , , , , , , , , , , , , , 
20952972,"73,195 sqft",Resort, , , , , , , , , , , , , , , , , 
20953472,"18,039 sqft", ,Residential only,Detached,2017, ,Residential (18),"7 x 3 ½,  11 x 4 ½", ,"$251,400", ,"6,567 sqft", , , , , , , 
20954150,"23,817 sqft",Residential, , , , , , , , , , , , , , , , , 
20955093,"126,390 sqft",Residential, , , , , , , , , , , , , , , , , 
20956751,"77,636 sqft","Commercial, Residential", , , , , , , , , , , , , , , , , 
20957363,"1,520 sqft", ,Residential only,Attached,1910, ,Residential (3),3 x 5 ½,"5 Rooms, 3 Bedrooms, 1 Bath/powder room","$43,860", , ,Driveway (1), , , , , , 
20957665,"9,017,005 sqft",Agricultural, , , , , , , , , , , , , , , , , 
20961508,"4,000 sqft", ,Residential only,Detached,Unknown age, ,Residential (2),2 x 4 ½,"4 Rooms, 2 Bedrooms, 2 Bath/powder rooms","$13,920",Basement 6 feet or +,"1,173 sqft",Driveway (1), , , , , , 
20962895,"52,597 sqft", ,Residential only,Detached,1980, ,Residential (3),"2 x 5 ½,  1 x 8 ½","8 Rooms, 4 Bedrooms, 2 Bath/powder rooms","$18,600",Basement 6 feet or +, , , , , , , , 
20964487,"17,122 sqft",Residential, , , , , , , , , , , , , , , , , 
